id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,engagement_id,product_name
159,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.148302Z,2026-02-21T16:03:49.474897Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.474823Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,5fcc66223f4e27d1daf95f7f6ccef339d64815141d60f587cb37faf5614b2a76,82.0,src/routes/comments.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 104, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.464914Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.464939Z'}]",[],4,2,Invisi
160,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.153988Z,2026-02-21T16:03:49.488623Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.488531Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,a6c8359cacc088c912ee7e4546b5e14cd400ff0cdbee0b78ef112b01bd5b040e,40.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 105, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.478391Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.478410Z'}]",[],4,2,Invisi
161,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.162685Z,2026-02-21T16:03:49.502890Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.502815Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,234a2ba285bb50dca543bfcf897848b058490dea0157ac71b1d075d70b4f74ee,42.0,src/routes/history.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 106, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.493439Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.493461Z'}]",[],4,2,Invisi
162,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.167899Z,2026-02-21T16:03:49.516252Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.516161Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,bcfc33ecd5a37dc1104bae6b4017c7e59d0bc0684a9232c3564ca24e8ebfb2c8,56.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 107, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.507266Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.507296Z'}]",[],4,2,Invisi
163,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.173574Z,2026-02-21T16:03:49.527365Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.527214Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,5d40c04ef403a7eb53e79e11e45c15f6da12a1ce1b52ec4e49fe250d62becdee,73.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 108, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.519626Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.519647Z'}]",[],4,2,Invisi
164,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.180003Z,2026-02-21T16:03:49.541655Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.541585Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,8fe2e97b1ff90ba60505a838d35a6ddebb9f0602d2eea85db899616ed29bd03a,75.0,src/routes/history.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 109, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.533176Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.533198Z'}]",[],4,2,Invisi
165,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.185605Z,2026-02-21T16:03:49.553550Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.553473Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,b46f030a9180ecfb7b58ebe9d12923e72f08d4fae85c3442df1a38f7d1f5359f,87.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 110, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.545125Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.545144Z'}]",[],4,2,Invisi
166,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.197399Z,2026-02-21T16:03:49.565216Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.565142Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,23214ec67eaf749e64f220feb89462289c6aaed4c356b6d04fd713de04af8450,104.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 111, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.556888Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.556906Z'}]",[],4,2,Invisi
167,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.204761Z,2026-02-21T16:03:49.576811Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.576725Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,b88ebf07016fe69bec4226b94f23eafa2af8882fcb1443ceb39007b5355ac888,106.0,src/routes/history.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 112, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.568899Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.568920Z'}]",[],4,2,Invisi
168,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.212505Z,2026-02-21T16:03:49.588827Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.588754Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,9ecd12c7ec4c4632c23634fd5f9bd4bbe737eea35db35a3894fce919032a1d98,118.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 113, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.580287Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.580307Z'}]",[],4,2,Invisi
169,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.220816Z,2026-02-21T16:03:49.599716Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.599649Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,1b7c959dbc2984c7b982fc0e815c05305319816a507b62b01310fa50244018c1,139.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 114, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.592279Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.592298Z'}]",[],4,2,Invisi
170,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.231156Z,2026-02-21T16:03:49.612012Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.611927Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,c60feb6bb62b5df5108712e436015356a1727cd8175bfcce5ccf3d0f9095e3bd,169.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 115, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.603736Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.603757Z'}]",[],4,2,Invisi
171,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.241195Z,2026-02-21T16:03:49.624086Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.624010Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,d24c7e2d402f84e8d86a8f3aed417813af03edb2ea449e0117153cc173045a3c,44.0,src/utils/calculator.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 116, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.615412Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.615457Z'}]",[],4,2,Invisi
172,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.251361Z,2026-02-21T16:03:49.635550Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.635377Z,False,True,0,S2,2026-02-16T21:03:17.864846Z,,,66f9fbdf4c25e1ca25ae76acc0681000dd47f984609430da879d6fcef17da5ad,4.0,src/utils/logger.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 117, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.627391Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.627411Z'}]",[],4,2,Invisi
173,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.260138Z,2026-02-21T16:03:49.649130Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.649043Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,7621d99e02ea5ac635a1ae41968468f88f80ac103fb0bd762875adf14fdd8174,4.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 118, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.639820Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.639843Z'}]",[],4,2,Invisi
174,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.264143Z,2026-02-21T16:03:49.662462Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.662384Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,289341a891573e05157c703dc1a0e1f09ba2cc1eedb77d8135d0e84fa1e2bf79,8.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 119, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.653276Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.653296Z'}]",[],4,2,Invisi
175,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T21:03:18.268952Z,2026-02-21T16:03:49.673631Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:49.673556Z,False,True,0,S1,2026-02-16T21:03:17.864846Z,,,95a0d340e3b12aa316b51e76cebc8e750cb779506e8499b48f8d7882a2d15d78,12.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,8,,,,1,,[],"[{'id': 120, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:49.665923Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:49.665944Z'}]",[],4,2,Invisi
